city_id,osm_id,cci_id,type,geometry,coordinates
86,983964224,257,Place,Polygon,"POLYGON((7.626307387599637 47.5623572, 7.626306426049265 47.56237049658966, 7.626303550658403 47.56238366512589, 7.626298789118639 47.562396578788494, 7.626292187286202 47.562409113211835, 7.6262838087403475 47.56242114768257, 7.626273734171052 47.562432566302164, 7.626262060601927 47.56244325910307, 7.626248900455823 47.562453123107765, 7.626234380472141 47.562462063320496, 7.626218640486262 47.562469993642125, 7.626201832082854 47.56247683769933, 7.62618411713603 47.56248252958008, 7.6261656662504125 47.562487014468466, 7.626146657118116 47.562490249172555, 7.6261272728074765 47.56249220254038, 7.6261077 47.56249285575994, 7.626088127192524 47.56249220254038, 7.626068742881885 47.562490249172555, 7.626049733749588 47.562487014468466, 7.626031282863971 47.56248252958008, 7.626013567917147 47.56247683769933, 7.625996759513739 47.562469993642125, 7.62598101952786 47.562462063320496, 7.625966499544178 47.562453123107765, 7.625953339398074 47.56244325910307, 7.6259416658289485 47.562432566302164, 7.625931591259653 47.56242114768257, 7.625923212713799 47.562409113211835, 7.625916610881362 47.562396578788494, 7.625911849341597 47.56238366512589, 7.625908973950736 47.56237049658966, 7.625908012400363 47.5623572, 7.625908973950736 47.562343903410344, 7.625911849341597 47.56233073487411, 7.625916610881362 47.56231782121151, 7.625923212713799 47.56230528678817, 7.625931591259653 47.56229325231743, 7.6259416658289485 47.56228183369784, 7.625953339398074 47.56227114089693, 7.625966499544178 47.56226127689224, 7.62598101952786 47.56225233667951, 7.625996759513739 47.56224440635788, 7.626013567917147 47.56223756230067, 7.626031282863971 47.56223187041992, 7.626049733749588 47.562227385531536, 7.626068742881885 47.56222415082745, 7.626088127192524 47.56222219745962, 7.6261077 47.56222154424006, 7.6261272728074765 47.56222219745962, 7.626146657118116 47.56222415082745, 7.6261656662504125 47.562227385531536, 7.62618411713603 47.56223187041992, 7.626201832082854 47.56223756230067, 7.626218640486262 47.56224440635788, 7.626234380472141 47.56225233667951, 7.626248900455823 47.56226127689224, 7.626262060601927 47.56227114089693, 7.626273734171052 47.56228183369784, 7.6262838087403475 47.56229325231743, 7.626292187286202 47.56230528678817, 7.626298789118639 47.56231782121151, 7.626303550658403 47.56233073487411, 7.626306426049265 47.562343903410344, 7.626307387599637 47.5623572))"
86,983964225,275,Place,Polygon,"POLYGON((7.5586497983152965 47.5651682, 7.558648836713326 47.56518149658966, 7.558645961168165 47.565194665125894, 7.558641199372885 47.565207578788495, 7.55863459718618 47.565220113211836, 7.558626218190715 47.56523214768257, 7.558616143080798 47.565243566302165, 7.558604468885243 47.56525425910307, 7.558591308032938 47.56526412310777, 7.558576787270083 47.5652730633205, 7.558561046439563 47.565280993642126, 7.55854423713418 47.56528783769933, 7.558526521236735 47.56529352958008, 7.558508069361004 47.56529801446847, 7.558489059208637 47.565301249172556, 7.558469673857794 47.565303202540385, 7.5584501 47.56530385575994, 7.558430526142206 47.565303202540385, 7.558411140791363 47.565301249172556, 7.558392130638996 47.56529801446847, 7.558373678763265 47.56529352958008, 7.55835596286582 47.56528783769933, 7.5583391535604365 47.565280993642126, 7.558323412729917 47.5652730633205, 7.558308891967062 47.56526412310777, 7.5582957311147565 47.56525425910307, 7.558284056919202 47.565243566302165, 7.558273981809285 47.56523214768257, 7.55826560281382 47.565220113211836, 7.558259000627115 47.565207578788495, 7.558254238831835 47.565194665125894, 7.558251363286674 47.56518149658966, 7.558250401684703 47.5651682, 7.558251363286674 47.565154903410345, 7.558254238831835 47.56514173487411, 7.558259000627115 47.56512882121151, 7.55826560281382 47.56511628678817, 7.558273981809285 47.56510425231743, 7.558284056919202 47.56509283369784, 7.5582957311147565 47.56508214089693, 7.558308891967062 47.56507227689224, 7.558323412729917 47.56506333667951, 7.5583391535604365 47.56505540635788, 7.55835596286582 47.565048562300674, 7.558373678763265 47.56504287041992, 7.558392130638996 47.56503838553154, 7.558411140791363 47.56503515082745, 7.558430526142206 47.56503319745962, 7.5584501 47.56503254424006, 7.558469673857794 47.56503319745962, 7.558489059208637 47.56503515082745, 7.558508069361004 47.56503838553154, 7.558526521236735 47.56504287041992, 7.55854423713418 47.565048562300674, 7.558561046439563 47.56505540635788, 7.558576787270083 47.56506333667951, 7.558591308032938 47.56507227689224, 7.558604468885243 47.56508214089693, 7.558616143080798 47.56509283369784, 7.558626218190715 47.56510425231743, 7.55863459718618 47.56511628678817, 7.558641199372885 47.56512882121151, 7.558645961168165 47.56514173487411, 7.558648836713326 47.565154903410345, 7.5586497983152965 47.5651682))"
86,983964227,275,Place,Polygon,"POLYGON((7.568843083237599 47.5612128, 7.568842121708231 47.56122609658966, 7.568839246380181 47.56123926512589, 7.5688344849444285 47.56125217878849, 7.568827883256204 47.561264713211834, 7.568819504893373 47.56127674768257, 7.5688094305441505 47.56128816630216, 7.568797757230025 47.56129885910307, 7.568784597371396 47.561308723107764, 7.568770077704893 47.561317663320494, 7.568754338062844 47.561325593642124, 7.5687375300266035 47.56133243769933, 7.568719815466751 47.56133812958008, 7.56870136498418 47.561342614468465, 7.568682356267124 47.561345849172554, 7.568662972379921 47.56134780254038, 7.5686434 47.56134845575994, 7.568623827620079 47.56134780254038, 7.568604443732876 47.561345849172554, 7.56858543501582 47.561342614468465, 7.568566984533249 47.56133812958008, 7.5685492699733965 47.56133243769933, 7.568532461937156 47.561325593642124, 7.568516722295107 47.561317663320494, 7.568502202628604 47.561308723107764, 7.568489042769975 47.56129885910307, 7.56847736945585 47.56128816630216, 7.568467295106627 47.56127674768257, 7.568458916743796 47.561264713211834, 7.568452315055572 47.56125217878849, 7.568447553619819 47.56123926512589, 7.568444678291769 47.56122609658966, 7.568443716762401 47.5612128, 7.568444678291769 47.56119950341034, 7.568447553619819 47.56118633487411, 7.568452315055572 47.56117342121151, 7.568458916743796 47.561160886788166, 7.568467295106627 47.56114885231743, 7.56847736945585 47.56113743369784, 7.568489042769975 47.56112674089693, 7.568502202628604 47.561116876892235, 7.568516722295107 47.561107936679505, 7.568532461937156 47.561100006357876, 7.5685492699733965 47.56109316230067, 7.568566984533249 47.56108747041992, 7.56858543501582 47.561082985531534, 7.568604443732876 47.561079750827446, 7.568623827620079 47.56107779745962, 7.5686434 47.56107714424006, 7.568662972379921 47.56107779745962, 7.568682356267124 47.561079750827446, 7.56870136498418 47.561082985531534, 7.568719815466751 47.56108747041992, 7.5687375300266035 47.56109316230067, 7.568754338062844 47.561100006357876, 7.568770077704893 47.561107936679505, 7.568784597371396 47.561116876892235, 7.568797757230025 47.56112674089693, 7.5688094305441505 47.56113743369784, 7.568819504893373 47.56114885231743, 7.568827883256204 47.561160886788166, 7.5688344849444285 47.56117342121151, 7.568839246380181 47.56118633487411, 7.568842121708231 47.56119950341034, 7.568843083237599 47.5612128))"
86,983964228,275,Place,Polygon,"POLYGON((7.56458058322464 47.5612094, 7.5645796216953345 47.56122269658966, 7.564576746367471 47.561235865125894, 7.564571984932027 47.561248778788496, 7.564565383244231 47.56126131321184, 7.5645570048819435 47.56127334768257, 7.564546930533375 47.561284766302165, 7.564535257220008 47.56129545910307, 7.564522097362232 47.56130532310777, 7.564507577696672 47.5613142633205, 7.564491838055643 47.56132219364213, 7.564475030020494 47.56132903769933, 7.564457315461791 47.56133472958008, 7.564438864980418 47.56133921446847, 7.564419856264596 47.56134244917256, 7.564400472378651 47.561344402540385, 7.5643809 47.56134505575994, 7.564361327621349 47.561344402540385, 7.564341943735403 47.56134244917256, 7.5643229350195815 47.56133921446847, 7.564304484538209 47.56133472958008, 7.564286769979505 47.56132903769933, 7.5642699619443565 47.56132219364213, 7.564254222303328 47.5613142633205, 7.564239702637767 47.56130532310777, 7.564226542779991 47.56129545910307, 7.564214869466625 47.561284766302165, 7.564204795118056 47.56127334768257, 7.5641964167557685 47.56126131321184, 7.564189815067972 47.561248778788496, 7.564185053632529 47.561235865125894, 7.564182178304665 47.56122269658966, 7.564181216775359 47.5612094, 7.564182178304665 47.561196103410346, 7.564185053632529 47.56118293487411, 7.564189815067972 47.56117002121151, 7.5641964167557685 47.56115748678817, 7.564204795118056 47.56114545231743, 7.564214869466625 47.56113403369784, 7.564226542779991 47.561123340896934, 7.564239702637767 47.56111347689224, 7.564254222303328 47.56110453667951, 7.5642699619443565 47.56109660635788, 7.564286769979505 47.561089762300675, 7.564304484538209 47.56108407041992, 7.5643229350195815 47.56107958553154, 7.564341943735403 47.56107635082745, 7.564361327621349 47.56107439745962, 7.5643809 47.56107374424006, 7.564400472378651 47.56107439745962, 7.564419856264596 47.56107635082745, 7.564438864980418 47.56107958553154, 7.564457315461791 47.56108407041992, 7.564475030020494 47.561089762300675, 7.564491838055643 47.56109660635788, 7.564507577696672 47.56110453667951, 7.564522097362232 47.56111347689224, 7.564535257220008 47.561123340896934, 7.564546930533375 47.56113403369784, 7.5645570048819435 47.56114545231743, 7.564565383244231 47.56115748678817, 7.564571984932027 47.56117002121151, 7.564576746367471 47.56118293487411, 7.5645796216953345 47.561196103410346, 7.56458058322464 47.5612094))"
86,983964231,260,Place,Polygon,"POLYGON((7.6257615128044245 47.5689684, 7.625760551132684 47.56898169658966, 7.625757675378888 47.568994865125894, 7.625752913238116 47.569007778788496, 7.625746310572389 47.56902031321184, 7.625737930968985 47.56903234768257, 7.6257278551280665 47.569043766302165, 7.62571618008549 47.56905445910307, 7.6257030182782986 47.56906432310777, 7.625688496461889 47.5690732633205, 7.625672754489291 47.56908119364213, 7.625655943964308 47.56908803769933, 7.625638226781485 47.56909372958008, 7.625619773566976 47.56909821446847, 7.625600762035326 47.56910144917256, 7.625581375277977 47.569103402540385, 7.6255618 47.569104055759944, 7.625542224722023 47.569103402540385, 7.625522837964674 47.56910144917256, 7.6255038264330235 47.56909821446847, 7.625485373218515 47.56909372958008, 7.625467656035692 47.56908803769933, 7.625450845510708 47.56908119364213, 7.625435103538111 47.5690732633205, 7.625420581721701 47.56906432310777, 7.625407419914509 47.56905445910307, 7.625395744871933 47.569043766302165, 7.625385669031015 47.56903234768257, 7.625377289427611 47.56902031321184, 7.625370686761884 47.569007778788496, 7.625365924621112 47.568994865125894, 7.625363048867316 47.56898169658966, 7.625362087195575 47.5689684, 7.625363048867316 47.568955103410346, 7.625365924621112 47.56894193487411, 7.625370686761884 47.56892902121151, 7.625377289427611 47.56891648678817, 7.625385669031015 47.56890445231743, 7.625395744871933 47.56889303369784, 7.625407419914509 47.568882340896934, 7.625420581721701 47.56887247689224, 7.625435103538111 47.56886353667951, 7.625450845510708 47.56885560635788, 7.625467656035692 47.568848762300675, 7.625485373218515 47.56884307041992, 7.6255038264330235 47.56883858553154, 7.625522837964674 47.56883535082745, 7.625542224722023 47.56883339745962, 7.6255618 47.56883274424006, 7.625581375277977 47.56883339745962, 7.625600762035326 47.56883535082745, 7.625619773566976 47.56883858553154, 7.625638226781485 47.56884307041992, 7.625655943964308 47.568848762300675, 7.625672754489291 47.56885560635788, 7.625688496461889 47.56886353667951, 7.6257030182782986 47.56887247689224, 7.62571618008549 47.568882340896934, 7.6257278551280665 47.56889303369784, 7.625737930968985 47.56890445231743, 7.625746310572389 47.56891648678817, 7.625752913238116 47.56892902121151, 7.625757675378888 47.56894193487411, 7.625760551132684 47.568955103410346, 7.6257615128044245 47.5689684))"
86,983964232,275,Place,Polygon,"POLYGON((7.566293190593073 47.5631425, 7.566292229028286 47.563155796589655, 7.56628935359432 47.56316896512589, 7.566284591983178 47.56318187878849, 7.566277990051774 47.56319441321183, 7.566269611380321 47.56320644768257, 7.566259536660002 47.56321786630216, 7.566247862915883 47.56322855910307, 7.5662347025725 47.56323842310776, 7.566220182371156 47.56324736332049, 7.566204442149325 47.56325529364212, 7.566187633493949 47.563262137699326, 7.566169918281568 47.56326782958008, 7.566151467119361 47.56327231446846, 7.566132457702106 47.56327554917255, 7.566113073100884 47.56327750254038, 7.5660935 47.56327815575994, 7.566073926899116 47.56327750254038, 7.566054542297894 47.56327554917255, 7.5660355328806395 47.56327231446846, 7.5660170817184325 47.56326782958008, 7.565999366506051 47.563262137699326, 7.565982557850675 47.56325529364212, 7.565966817628844 47.56324736332049, 7.5659522974275 47.56323842310776, 7.565939137084117 47.56322855910307, 7.565927463339998 47.56321786630216, 7.565917388619679 47.56320644768257, 7.565909009948226 47.56319441321183, 7.5659024080168225 47.56318187878849, 7.56589764640568 47.56316896512589, 7.565894770971714 47.563155796589655, 7.565893809406927 47.5631425, 7.565894770971714 47.56312920341034, 7.56589764640568 47.563116034874106, 7.5659024080168225 47.563103121211505, 7.565909009948226 47.563090586788164, 7.565917388619679 47.56307855231743, 7.565927463339998 47.563067133697835, 7.565939137084117 47.56305644089693, 7.5659522974275 47.56304657689223, 7.565966817628844 47.5630376366795, 7.565982557850675 47.563029706357874, 7.565999366506051 47.56302286230067, 7.5660170817184325 47.56301717041992, 7.5660355328806395 47.56301268553153, 7.566054542297894 47.563009450827444, 7.566073926899116 47.563007497459616, 7.5660935 47.56300684424006, 7.566113073100884 47.563007497459616, 7.566132457702106 47.563009450827444, 7.566151467119361 47.56301268553153, 7.566169918281568 47.56301717041992, 7.566187633493949 47.56302286230067, 7.566204442149325 47.563029706357874, 7.566220182371156 47.5630376366795, 7.5662347025725 47.56304657689223, 7.566247862915883 47.56305644089693, 7.566259536660002 47.563067133697835, 7.566269611380321 47.56307855231743, 7.566277990051774 47.563090586788164, 7.566284591983178 47.563103121211505, 7.56628935359432 47.563116034874106, 7.566292229028286 47.56312920341034, 7.566293190593073 47.5631425))"
86,983964258,277,Place,Polygon,"POLYGON((7.571725952018651 47.5530203, 7.571724990639611 47.55303359658966, 7.571722115761096 47.55304676512589, 7.571717355069758 47.55305967878849, 7.571710754413656 47.553072213211834, 7.571702377360719 47.55308424768257, 7.571692304586543 47.55309566630216, 7.571680633097452 47.55310635910307, 7.571667475296266 47.553116223107764, 7.571652957899802 47.553125163320495, 7.571637220718525 47.553133093642124, 7.571620415310093 47.55313993769933, 7.571602703519776 47.55314562958008, 7.571584255921798 47.553150114468465, 7.57156525017661 47.553153349172554, 7.571545869319929 47.55315530254038, 7.5715263 47.55315595575994, 7.571506730680071 47.55315530254038, 7.571487349823391 47.553153349172554, 7.571468344078203 47.553150114468465, 7.571449896480225 47.55314562958008, 7.5714321846899075 47.55313993769933, 7.571415379281476 47.553133093642124, 7.571399642100198 47.553125163320495, 7.571385124703735 47.553116223107764, 7.571371966902548 47.55310635910307, 7.571360295413458 47.55309566630216, 7.571350222639282 47.55308424768257, 7.571341845586344 47.553072213211834, 7.571335244930243 47.55305967878849, 7.571330484238905 47.55304676512589, 7.57132760936039 47.55303359658966, 7.5713266479813495 47.5530203, 7.57132760936039 47.55300700341034, 7.571330484238905 47.55299383487411, 7.571335244930243 47.55298092121151, 7.571341845586344 47.552968386788166, 7.571350222639282 47.55295635231743, 7.571360295413458 47.55294493369784, 7.571371966902548 47.55293424089693, 7.571385124703735 47.552924376892236, 7.571399642100198 47.552915436679505, 7.571415379281476 47.552907506357876, 7.5714321846899075 47.55290066230067, 7.571449896480225 47.55289497041992, 7.571468344078203 47.552890485531535, 7.571487349823391 47.552887250827446, 7.571506730680071 47.55288529745962, 7.5715263 47.55288464424006, 7.571545869319929 47.55288529745962, 7.57156525017661 47.552887250827446, 7.571584255921798 47.552890485531535, 7.571602703519776 47.55289497041992, 7.571620415310093 47.55290066230067, 7.571637220718525 47.552907506357876, 7.571652957899802 47.552915436679505, 7.571667475296266 47.552924376892236, 7.571680633097452 47.55293424089693, 7.571692304586543 47.55294493369784, 7.571702377360719 47.55295635231743, 7.571710754413656 47.552968386788166, 7.571717355069758 47.55298092121151, 7.571722115761096 47.55299383487411, 7.571724990639611 47.55300700341034, 7.571725952018651 47.5530203))"
86,983964268,257,Place,Polygon,"POLYGON((7.61028398676563 47.5621384, 7.610283025219273 47.56215169658966, 7.6102801498404204 47.562164865125894, 7.6102753883205425 47.562177778788495, 7.610268786515679 47.562190313211836, 7.610260408004818 47.56220234768257, 7.6102503334776 47.562213766302165, 7.61023865995723 47.56222445910307, 7.61022549986609 47.562234323107766, 7.6102109799430515 47.5622432633205, 7.610195240022912 47.562251193642126, 7.610178431689705 47.56225803769933, 7.610160716816869 47.56226372958008, 7.610142266008313 47.56226821446847, 7.610123256955409 47.562271449172556, 7.610103872725729 47.562273402540384, 7.6100843 47.56227405575994, 7.6100647272742705 47.562273402540384, 7.6100453430445905 47.562271449172556, 7.610026333991686 47.56226821446847, 7.610007883183131 47.56226372958008, 7.609990168310294 47.56225803769933, 7.609973359977087 47.562251193642126, 7.609957620056948 47.5622432633205, 7.6099431001339095 47.562234323107766, 7.609929940042769 47.56222445910307, 7.609918266522399 47.562213766302165, 7.609908191995181 47.56220234768257, 7.60989981348432 47.562190313211836, 7.609893211679457 47.562177778788495, 7.609888450159579 47.562164865125894, 7.609885574780726 47.56215169658966, 7.609884613234369 47.5621384, 7.609885574780726 47.562125103410345, 7.609888450159579 47.56211193487411, 7.609893211679457 47.56209902121151, 7.60989981348432 47.56208648678817, 7.609908191995181 47.56207445231743, 7.609918266522399 47.56206303369784, 7.609929940042769 47.56205234089693, 7.6099431001339095 47.56204247689224, 7.609957620056948 47.56203353667951, 7.609973359977087 47.56202560635788, 7.609990168310294 47.562018762300674, 7.610007883183131 47.56201307041992, 7.610026333991686 47.56200858553154, 7.6100453430445905 47.56200535082745, 7.6100647272742705 47.56200339745962, 7.6100843 47.56200274424006, 7.610103872725729 47.56200339745962, 7.610123256955409 47.56200535082745, 7.610142266008313 47.56200858553154, 7.610160716816869 47.56201307041992, 7.610178431689705 47.562018762300674, 7.610195240022912 47.56202560635788, 7.6102109799430515 47.56203353667951, 7.61022549986609 47.56204247689224, 7.61023865995723 47.56205234089693, 7.6102503334776 47.56206303369784, 7.610260408004818 47.56207445231743, 7.610268786515679 47.56208648678817, 7.6102753883205425 47.56209902121151, 7.6102801498404204 47.56211193487411, 7.610283025219273 47.562125103410345, 7.61028398676563 47.5621384))"
86,983964269,256,Place,Polygon,"POLYGON((7.612808379462391 47.5602223, 7.612807417951202 47.560235596589656, 7.6128045426775115 47.56024876512589, 7.612799781331779 47.56026167878849, 7.6127931797683654 47.560274213211834, 7.6127848015639366 47.56028624768257, 7.612774727405179 47.56029766630216, 7.61276305431175 47.56030835910307, 7.6127498947019205 47.560318223107764, 7.612735375309926 47.560327163320494, 7.612719635965449 47.560335093642124, 7.612702828246983 47.56034193769933, 7.612685114022041 47.56034762958008, 7.6126666638882945 47.560352114468465, 7.612647655530618 47.56035534917255, 7.612628272009886 47.56035730254038, 7.6126087 47.56035795575994, 7.612589127990114 47.56035730254038, 7.612569744469382 47.56035534917255, 7.6125507361117055 47.560352114468465, 7.612532285977959 47.56034762958008, 7.612514571753017 47.56034193769933, 7.612497764034551 47.560335093642124, 7.612482024690074 47.560327163320494, 7.6124675052980795 47.560318223107764, 7.61245434568825 47.56030835910307, 7.612442672594821 47.56029766630216, 7.6124325984360635 47.56028624768257, 7.612424220231635 47.560274213211834, 7.612417618668221 47.56026167878849, 7.6124128573224885 47.56024876512589, 7.612409982048798 47.560235596589656, 7.612409020537609 47.5602223, 7.612409982048798 47.56020900341034, 7.6124128573224885 47.56019583487411, 7.612417618668221 47.560182921211506, 7.612424220231635 47.560170386788165, 7.6124325984360635 47.56015835231743, 7.612442672594821 47.56014693369784, 7.61245434568825 47.56013624089693, 7.6124675052980795 47.560126376892235, 7.612482024690074 47.560117436679505, 7.612497764034551 47.560109506357875, 7.612514571753017 47.56010266230067, 7.612532285977959 47.56009697041992, 7.6125507361117055 47.560092485531534, 7.612569744469382 47.560089250827446, 7.612589127990114 47.56008729745962, 7.6126087 47.56008664424006, 7.612628272009886 47.56008729745962, 7.612647655530618 47.560089250827446, 7.6126666638882945 47.560092485531534, 7.612685114022041 47.56009697041992, 7.612702828246983 47.56010266230067, 7.612719635965449 47.560109506357875, 7.612735375309926 47.560117436679505, 7.6127498947019205 47.560126376892235, 7.61276305431175 47.56013624089693, 7.612774727405179 47.56014693369784, 7.6127848015639366 47.56015835231743, 7.6127931797683654 47.560170386788165, 7.612799781331779 47.560182921211506, 7.6128045426775115 47.56019583487411, 7.612807417951202 47.56020900341034, 7.612808379462391 47.5602223))"
86,983964273,277,Place,Polygon,"POLYGON((7.5613015475091006 47.5518366, 7.561300586151774 47.55184989658966, 7.561297711338194 47.55186306512589, 7.561292950754386 47.551875978788495, 7.561286350247374 47.551888513211836, 7.56127797338365 47.55190054768257, 7.561267900836989 47.551911966302164, 7.561256229611522 47.55192265910307, 7.561243072107532 47.551932523107766, 7.561228555038973 47.551941463320496, 7.561212818213153 47.551949393642126, 7.561196013184305 47.55195623769933, 7.561178301794046 47.55196192958008, 7.561159854612743 47.55196641446847, 7.56114084929684 47.551969649172555, 7.561121468877916 47.551971602540384, 7.5611019 47.55197225575994, 7.561082331122083 47.551971602540384, 7.5610629507031595 47.551969649172555, 7.561043945387256 47.55196641446847, 7.561025498205954 47.55196192958008, 7.561007786815694 47.55195623769933, 7.560990981786847 47.551949393642126, 7.560975244961027 47.551941463320496, 7.560960727892468 47.551932523107766, 7.560947570388477 47.55192265910307, 7.5609358991630105 47.551911966302164, 7.56092582661635 47.55190054768257, 7.560917449752625 47.551888513211836, 7.560910849245613 47.551875978788495, 7.560906088661805 47.55186306512589, 7.560903213848225 47.55184989658966, 7.560902252490899 47.5518366, 7.560903213848225 47.551823303410345, 7.560906088661805 47.55181013487411, 7.560910849245613 47.55179722121151, 7.560917449752625 47.55178468678817, 7.56092582661635 47.55177265231743, 7.5609358991630105 47.55176123369784, 7.560947570388477 47.55175054089693, 7.560960727892468 47.55174067689224, 7.560975244961027 47.55173173667951, 7.560990981786847 47.55172380635788, 7.561007786815694 47.551716962300674, 7.561025498205954 47.55171127041992, 7.561043945387256 47.551706785531536, 7.5610629507031595 47.55170355082745, 7.561082331122083 47.55170159745962, 7.5611019 47.55170094424006, 7.561121468877916 47.55170159745962, 7.56114084929684 47.55170355082745, 7.561159854612743 47.551706785531536, 7.561178301794046 47.55171127041992, 7.561196013184305 47.551716962300674, 7.561212818213153 47.55172380635788, 7.561228555038973 47.55173173667951, 7.561243072107532 47.55174067689224, 7.561256229611522 47.55175054089693, 7.561267900836989 47.55176123369784, 7.56127797338365 47.55177265231743, 7.561286350247374 47.55178468678817, 7.561292950754386 47.55179722121151, 7.561297711338194 47.55181013487411, 7.561300586151774 47.551823303410345, 7.5613015475091006 47.5518366))"
86,983964278,256,Place,Polygon,"POLYGON((7.609170615282234 47.5696182, 7.6091696535985625 47.56963149658966, 7.609166777809087 47.56964466512589, 7.609162015609232 47.569657578788494, 7.609155412861585 47.569670113211835, 7.609147033154217 47.56968214768257, 7.60913695718829 47.56969356630216, 7.609125282000863 47.56970425910307, 7.609112120030374 47.569714123107765, 7.609097598033794 47.569723063320495, 7.609081855865888 47.569730993642125, 7.609065045132339 47.56973783769933, 7.609047327729701 47.56974352958008, 7.609028874286246 47.569748014468466, 7.609009862518723 47.569751249172555, 7.608990475520844 47.56975320254038, 7.6089709 47.56975385575994, 7.608951324479156 47.56975320254038, 7.608931937481278 47.569751249172555, 7.608912925713754 47.569748014468466, 7.6088944722703 47.56974352958008, 7.608876754867661 47.56973783769933, 7.608859944134112 47.569730993642125, 7.608844201966206 47.569723063320495, 7.6088296799696264 47.569714123107765, 7.608816517999137 47.56970425910307, 7.60880484281171 47.56969356630216, 7.608794766845783 47.56968214768257, 7.608786387138415 47.569670113211835, 7.6087797843907685 47.569657578788494, 7.608775022190914 47.56964466512589, 7.608772146401438 47.56963149658966, 7.608771184717766 47.5696182, 7.608772146401438 47.569604903410344, 7.608775022190914 47.56959173487411, 7.6087797843907685 47.56957882121151, 7.608786387138415 47.56956628678817, 7.608794766845783 47.56955425231743, 7.60880484281171 47.56954283369784, 7.608816517999137 47.56953214089693, 7.6088296799696264 47.569522276892236, 7.608844201966206 47.569513336679506, 7.608859944134112 47.56950540635788, 7.608876754867661 47.56949856230067, 7.6088944722703 47.56949287041992, 7.608912925713754 47.569488385531535, 7.608931937481278 47.56948515082745, 7.608951324479156 47.56948319745962, 7.6089709 47.56948254424006, 7.608990475520844 47.56948319745962, 7.609009862518723 47.56948515082745, 7.609028874286246 47.569488385531535, 7.609047327729701 47.56949287041992, 7.609065045132339 47.56949856230067, 7.609081855865888 47.56950540635788, 7.609097598033794 47.569513336679506, 7.609112120030374 47.569522276892236, 7.609125282000863 47.56953214089693, 7.60913695718829 47.56954283369784, 7.609147033154217 47.56955425231743, 7.609155412861585 47.56956628678817, 7.609162015609232 47.56957882121151, 7.609166777809087 47.56959173487411, 7.6091696535985625 47.569604903410344, 7.609170615282234 47.5696182))"
86,983964279,278,Place,Polygon,"POLYGON((7.568405450571312 47.5526404, 7.568404489199241 47.55265369658966, 7.568401614341567 47.55266686512589, 7.568396853684741 47.552679778788495, 7.5683902530764895 47.552692313211836, 7.568381876084279 47.55270434768257, 7.568371803383124 47.552715766302164, 7.568360131978644 47.55272645910307, 7.568346974272843 47.552736323107766, 7.5683324569816195 47.552745263320496, 7.568316719914426 47.552753193642125, 7.568299914627822 47.55276003769933, 7.568282202965904 47.55276572958008, 7.568263755501657 47.55277021446847, 7.568244749894248 47.552773449172555, 7.568225369178066 47.552775402540384, 7.5682058 47.55277605575994, 7.568186230821935 47.552775402540384, 7.568166850105753 47.552773449172555, 7.568147844498344 47.55277021446847, 7.568129397034097 47.55276572958008, 7.568111685372179 47.55276003769933, 7.5680948800855745 47.552753193642125, 7.568079143018381 47.552745263320496, 7.568064625727158 47.552736323107766, 7.568051468021356 47.55272645910307, 7.568039796616876 47.552715766302164, 7.568029723915721 47.55270434768257, 7.568021346923511 47.552692313211836, 7.56801474631526 47.552679778788495, 7.568009985658434 47.55266686512589, 7.568007110800759 47.55265369658966, 7.5680061494286885 47.5526404, 7.568007110800759 47.552627103410344, 7.568009985658434 47.55261393487411, 7.56801474631526 47.55260102121151, 7.568021346923511 47.55258848678817, 7.568029723915721 47.55257645231743, 7.568039796616876 47.55256503369784, 7.568051468021356 47.55255434089693, 7.568064625727158 47.55254447689224, 7.568079143018381 47.55253553667951, 7.5680948800855745 47.55252760635788, 7.568111685372179 47.552520762300674, 7.568129397034097 47.55251507041992, 7.568147844498344 47.552510585531536, 7.568166850105753 47.55250735082745, 7.568186230821935 47.55250539745962, 7.5682058 47.55250474424006, 7.568225369178066 47.55250539745962, 7.568244749894248 47.55250735082745, 7.568263755501657 47.552510585531536, 7.568282202965904 47.55251507041992, 7.568299914627822 47.552520762300674, 7.568316719914426 47.55252760635788, 7.5683324569816195 47.55253553667951, 7.568346974272843 47.55254447689224, 7.568360131978644 47.55255434089693, 7.568371803383124 47.55256503369784, 7.568381876084279 47.55257645231743, 7.5683902530764895 47.55258848678817, 7.568396853684741 47.55260102121151, 7.568401614341567 47.55261393487411, 7.568404489199241 47.552627103410344, 7.568405450571312 47.5526404))"
